,종목코드,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
0,198940,한주라이트메탈,"6,370","1,030",19.29,"19,993,976","5,850","6,860","5,700","63,966","29,658",2.1567873760873963
1,094480,갤럭시아머니트리,"6,850","1,100",19.13,"14,469,527","5,700","7,070","5,690","126,595","242,734",0.5215379798462515
2,086960,MDS테크,"1,925",355,15.57,"10,381,759","1,820","1,985","1,815","273,979","133,373",2.054231366168565
3,322780,코퍼스코리아,"3,790",555,17.16,"9,877,770","3,210","3,870","3,205","50,062","79,858",0.6268877257131408
4,050110,캠시스,"2,190",70,3.30,"8,119,735","2,285","2,295","2,180","221,088","379,021",0.5833133256468639
5,065650,메디프론,"2,010",220,12.29,"8,104,821","1,830","2,010","1,805","130,048","218,741",0.594529603503687
6,015710,코콤,"8,210",360,4.59,"7,507,172","8,460","8,940","8,180","31,429","57,404",0.5475054003205352
7,307280,원바이오젠,"1,960",245,14.29,"7,336,799","1,810","2,160","1,805","136,350","130,715",1.043109054048885
8,053590,한국테크놀로지,461,10,2.12,"7,329,190",463,471,454,"683,618","494,623",1.3820990936531459
9,297570,알로이스,"2,025",20,1.00,"6,574,926","2,130","2,155","2,005","213,691","100,154",2.133624218703197
10,036030,케이티알파,"8,060",290,3.73,"6,556,953","8,030","8,630","7,780","103,603","35,749",2.898067078799407
11,091440,텔레필드,"2,660",545,25.77,"4,611,479","2,365","2,745","2,350","56,178","48,291",1.163322358203392
12,066410,버킷스튜디오,"1,520",120,7.32,"4,585,072","1,505","1,550","1,475","622,760","206,124",3.021288156643574
13,056700,신화인터텍,"3,310",165,5.25,"4,560,883","3,265","3,570","3,250","40,924","48,501",0.8437764169810932
14,331520,밸로프,"1,825",30,1.67,"4,149,948","1,805","1,860","1,770","267,659","81,388",3.288678920725414
15,078890,가온미디어,"8,450",580,7.37,"4,100,393","8,330","8,890","8,200","48,118","66,429",0.7243523160065634
16,257720,실리콘투,"2,925",30,1.04,"3,854,257","2,955","2,955","2,880","215,015","84,341",2.5493532208534404
17,090710,휴림로봇,"2,665",15,0.56,"3,418,419","2,660","2,710","2,640","506,515","628,743",0.8055994261566332
18,192250,케이사인,"1,785",55,3.18,"3,341,315","1,840","1,840","1,765","382,620","327,535",1.1681804997939151
19,227610,아우딘퓨쳐스,"2,325",75,3.33,"3,298,590","2,270","2,385","2,185","84,080","115,855",0.7257347546502093
20,031510,오스템,"1,855",130,6.55,"3,231,535","1,970","2,035","1,825","131,846","95,794",1.3763492494310707
21,096040,이트론,163,6,3.82,"3,164,524",158,164,157,"1,821,940","1,192,892",1.527330219332513
22,065420,에스아이리소스,492,44,9.82,"3,125,439",448,502,448,"164,852","171,439",0.9615781706612848
23,348340,뉴로메카,"22,450","2,300",11.41,"3,053,023","20,550","22,900","20,150","28,053","66,498",0.42186231164847066
24,380540,옵티코어,"3,125",205,6.16,"3,034,745","3,280","3,340","3,100","144,787","90,579",1.5984610119343337
25,046390,삼화네트웍스,"3,555",5,0.14,"2,682,788","3,600","3,705","3,535","46,549","15,009",3.101405823172763
26,108860,셀바스AI,"11,650",300,2.64,"2,633,384","11,200","11,700","10,950","240,915","217,486",1.1077264743477742
27,366030,공구우먼,"13,150",250,1.94,"2,629,312","12,800","13,900","12,700","131,356","132,874",0.9885756430904465
28,041190,우리기술투자,"4,710",210,4.67,"2,427,000","4,530","4,885","4,520","30,603","84,033",0.3641783585020171
29,214270,FSN,"4,060",180,4.64,"2,233,063","3,870","4,160","3,810","40,521","49,664",0.8159028672680413
30,148780,비플라이소프트,"1,190",10,0.85,"2,028,087","1,160","1,255","1,160","226,581","331,425",0.6836569359583616
31,207760,미스터블루,"3,380",125,3.57,"1,937,560","3,470","3,520","3,370","203,898","47,032",4.335303623065147
32,377030,맥스트,"15,650","1,000",6.83,"1,933,937","15,000","15,950","14,700","72,617","109,400",0.6637751371115174
33,336060,웨이버스,"1,865",15,0.80,"1,919,599","1,850","1,910","1,830","158,378","202,962",0.7803332643549039
34,362320,청담글로벌,"13,050",50,0.38,"1,835,819","13,100","13,300","12,850","206,734","260,731",0.7929014961780533
35,121800,비덴트,"4,235",140,3.20,"1,784,335","4,365","4,430","4,130","101,721","27,332",3.721681545441241
36,082660,코스나인,"1,010",5,0.49,"1,742,479","1,035","1,040",990,"195,275","320,690",0.6089213882565717
37,037950,엘컴텍,"1,280",40,3.23,"1,652,057","1,275","1,300","1,255","149,089","317,240",0.46995649981086873
38,335890,비올,"4,090",0,0.00,"1,616,000","4,160","4,190","3,980","37,283","47,861",0.7789849773301853
39,273060,와이즈버즈,"1,505",0,0.00,"1,611,315","1,470","1,515","1,465","150,282","109,244",1.3756544981875434
40,304100,솔트룩스,"23,400",800,3.54,"1,579,753","22,250","24,650","22,050","21,935","10,781",2.0345979037195066
41,900310,컬러레이,"1,395",35,2.45,"1,474,646","1,435","1,455","1,390","267,337","188,712",1.4166401712662682
42,291230,엔피,"6,350",350,5.83,"1,428,291","5,990","6,420","5,990","31,203","51,619",0.6044867200061993
43,900270,헝셩그룹,416,2,0.48,"1,383,478",416,425,406,"148,810","299,760",0.49643047771550575
44,394280,오픈엣지테크놀로지,"13,050",550,4.40,"1,380,345","12,950","13,600","12,650","95,419","60,456",1.5783214238454413
45,013720,CBI,379,6,1.61,"1,345,607",373,380,371,"240,698","150,559",1.5986955279989905
46,242040,나무기술,"2,690",35,1.32,"1,314,499","2,670","2,800","2,655","19,539","76,194",0.25643751476494214
47,049080,기가레인,"1,595",35,2.24,"1,284,279","1,545","1,640","1,545","79,164","119,526",0.6623161487877115
48,159910,스킨앤스킨,230,0,0.00,"1,258,881",230,233,228,"1,013,217","571,199",1.773842391180657
49,065370,위세아이텍,"15,100","2,000",15.27,"1,185,283","14,550","15,750","14,000","25,125","16,303",1.5411273998650554
50,060230,소니드,"4,030",155,3.70,"1,180,911","4,235","4,255","4,030","53,394","32,135",1.6615528240236501
51,289220,자이언트스텝,"21,900","2,300",11.73,"1,172,305","19,600","22,450","19,600","17,774","35,889",0.49524924071442505
