,종목코드,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
0,229000,젠큐릭스,"5,830","1,290",18.12,"816,580","5,470","6,400","5,400","21,484","2,857",7.51977598879944
1,096610,알에프세미,"3,065",470,13.30,"816,321","3,545","3,695","3,060","50,665","28,255",1.7931339585913997
2,007390,네이처셀,"13,300","1,900",12.50,"2,218,368","14,750","14,850","13,200","142,523","59,088",2.412046439209315
3,064240,홈캐스트,"4,750",650,12.04,"1,204,688","5,350","5,490","4,650","9,439","29,097",0.3243977042306767
4,227610,아우딘퓨쳐스,"2,630",350,11.74,"8,358,249","2,980","2,995","2,555","93,578","29,524",3.1695569706001896
5,053950,경남제약,"2,435",275,10.15,"3,401,388","2,655","2,665","2,420","150,671","75,951",1.9837921818014246
6,053590,한국테크놀로지,511,55,9.72,"34,562,745",572,576,505,"736,170","313,914",2.3451327433628317
7,115450,HLB테라퓨틱스,"12,400","1,000",7.46,"1,276,323","13,500","13,750","12,250","59,912","12,076",4.961245445511759
8,054180,메디콕스,"2,115",145,6.42,"2,074,066","2,240","2,310","2,095","126,846","54,182",2.341109593591968
9,019590,엠벤처투자,935,64,6.41,"3,736,200","1,000","1,000",901,"25,508","49,827",0.5119312822365384
10,073640,테라사이언스,"2,250",145,6.05,"3,119,979","2,250","2,340","2,175","210,024","205,861",1.0202223830643007
11,032750,삼진,"7,570",480,5.96,"215,186","8,020","8,050","7,510","8,843","4,945",1.7882709807886754
12,196700,웹스,"3,405",205,5.68,"478,024","3,580","3,600","3,400","19,231","38,014",0.5058925658967749
13,256840,한국비엔씨,"5,000",300,5.66,"610,160","5,280","5,310","5,000","74,891","44,201",1.6943281826203027
14,227100,에이치앤비디자인,"3,765",225,5.64,"77,726","3,970","3,970","3,735","8,480","3,105",2.7310789049919486
15,351330,이삭엔지니어링,"10,100",600,5.61,"311,151","10,700","10,750","10,000","34,338","28,926",1.1870981124248081
16,214870,뉴지랩파마,"11,950",700,5.53,"390,962","12,650","12,750","11,800","72,108","26,491",2.7219810501679818
17,036690,코맥스,"3,850",225,5.52,"476,979","4,065","4,105","3,810","32,329","9,132",3.5401883486640386
18,950200,소마젠,"7,340",420,5.41,"232,430","7,760","7,760","7,340","31,262","11,497",2.7191441245542314
19,051160,지어소프트,"11,450",650,5.37,"799,696","12,000","12,150","11,400","124,022","37,618",3.2968791535966826
20,041590,플래스크,"1,060",60,5.36,"886,618","1,120","1,120","1,045","235,828","93,437",2.5239252116399284
