,종목코드,등락률,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
0,297570,28.92,알로이스,"2,095",480,29.72,"23,294,370","1,625","2,095","1,625","451,835","221,414",2.040679451163883
1,347860,24.33,알체라,"11,600","2,200",23.40,"7,677,608","9,420","11,750","9,330","102,648","204,555",0.5018112488083889
2,019770,16.23,서연탑메탈,"5,050",715,16.49,"7,232,678","4,345","5,630","4,345","61,302","50,702",1.2090647311743126
3,128540,12.88,에코캡,"4,515",480,11.90,"2,484,293","4,040","4,555","4,000","21,257","8,464",2.511460302457467
4,106520,11.36,노블엠앤비,"1,765",220,14.24,"3,275,162","1,590","2,000","1,585","53,050","32,894",1.6127561257372165
5,032685,10.74,소프트센우,"23,200","3,500",17.77,"4,500","21,250","23,200","20,950",237,417,0.5683453237410072
6,220180,10.29,핸디소프트,"3,750",320,9.33,"1,133,411","3,580","3,760","3,400","15,563","17,334",0.8978308526595131
7,052020,9.68,에스티큐브,"15,300","1,200",8.51,"827,519","14,200","15,350","13,950","24,154","59,142",0.40840688512393897
8,217480,9.51,에스디생명공학,"1,555",135,9.51,"2,300,495","1,435","1,635","1,420","87,793","96,834",0.90663403350063
9,073570,9.24,어반리튬,"17,150","1,550",9.94,"2,759,810","15,700","18,000","15,700","42,785","51,678",0.8279151669956267
10,046070,8.92,코다코,"1,160",85,7.91,"2,711,759","1,075","1,260","1,065","127,547","40,004",3.1883561643835616
11,082660,8.89,코스나인,894,19,2.17,"2,168,472",871,909,821,"21,173","82,259",0.257394327672352
12,229000,8.70,젠큐릭스,"5,870","1,250",17.56,"661,936","5,470","6,400","5,400","4,790","2,399",1.996665277198833
13,277810,8.17,레인보우로보틱스,"60,900","4,200",7.41,"2,219,776","57,200","61,300","56,300","27,003","42,843",0.6302779917372733
14,380540,7.85,옵티코어,"2,815",150,5.63,"11,082,729","2,610","3,005","2,610","86,067","87,947",0.9786234891468726
15,215000,7.60,골프존,"128,900","9,200",7.69,"69,155","120,900","129,400","119,800",964,"3,513",0.2744093367492172
16,099440,7.51,스맥,"2,005",120,6.37,"1,529,916","1,890","2,035","1,865","46,487","119,401",0.3893350976959992
17,064800,7.46,젬백스링크,"1,440",85,6.27,"4,795,743","1,355","1,475","1,340","78,253","63,310",1.2360290633391249
18,300080,7.20,플리토,"26,050","1,650",6.76,"229,527","24,650","26,750","24,300","7,569","4,682",1.616616830414353
19,236810,6.89,엔비티,"6,980",330,4.96,"3,870,473","6,610","7,130","6,530","13,117","75,623",0.17345252105840817
20,199820,6.59,제일전기공업,"9,700",20,0.21,"2,886","9,100","9,760","9,100","2,362","1,471",1.6057104010876955
21,389260,6.50,대명에너지,"23,750","1,300",5.79,"1,656,417","22,500","25,150","22,300","16,223","48,579",0.3339508841268861
