,종목코드,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
0,090710,휴림로봇,"2,690",155,6.11,"70,562,853","2,630","2,870","2,585","1,053,651","901,722",1.1684876270069933
1,380540,옵티코어,"3,295",630,23.64,"35,953,263","2,610","3,350","2,610","185,669","200,683",0.9251854915463692
2,900310,컬러레이,"1,480",170,12.98,"29,564,049","1,330","1,515","1,315","419,214","807,479",0.5191639658740351
3,053590,한국테크놀로지,523,43,7.60,"24,789,050",572,576,517,"962,512","469,371",2.0506422424904818
5,187790,나노,"1,605",175,12.24,"19,870,010","1,625","1,755","1,560","234,254","104,210",2.247903272238749
6,159910,스킨앤스킨,234,5,2.18,"17,434,690",230,248,230,"939,393","1,524,237",0.6163037637847657
7,014200,광림,"1,175",45,3.98,"15,973,432","1,140","1,225","1,130","440,671","737,556",0.5974746324346897
8,226360,KH 건설,476,5,1.04,"12,326,312",481,505,465,"341,447","173,143",1.9720520032574231
9,041460,한국전자인증,"6,350",920,16.94,"12,018,800","5,400","6,430","5,300","42,680","138,334",0.30852863359694654
10,033320,제이씨현시스템,"5,930",310,5.52,"11,232,843","5,890","6,590","5,830","49,632","34,962",1.4195984211429553
11,096040,이트론,161,1,0.62,"10,821,397",163,166,158,"2,936,199","1,971,833",1.4890708290205104
12,086960,MDS테크,"2,620",135,5.43,"10,584,543","2,480","2,705","2,435","135,325","78,842",1.7164074985413866
13,207760,미스터블루,"3,505",170,4.63,"10,122,078","3,695","3,710","3,440","211,884","159,634",1.3273112244258742
14,347860,알체라,"11,400","2,000",21.28,"9,938,025","9,420","11,900","9,330","156,744","186,349",0.8411314254436568
15,111870,KH 전자,283,12,4.07,"9,344,680",291,293,275,"803,643","307,883",2.6102220648752934
16,019770,서연탑메탈,"5,040",705,16.26,"8,629,772","4,345","5,630","4,345","73,942","19,780",3.7382204246713853
17,162300,신스틸,"8,750",300,3.55,"8,100,791","8,940","10,050","8,640","23,892","20,230",1.1810182896688086
18,019570,리더스 기술투자,525,57,9.79,"8,020,189",597,597,515,"183,383","118,427",1.5484897869573662
19,417180,핑거스토리,"11,800",50,0.43,"7,574,964","12,600","12,800","11,550","413,121","358,144",1.1535052939599715
20,264850,이랜시스,"2,955",365,14.09,"7,140,410","2,560","3,100","2,560","53,140","60,302",0.8812311366123843
21,227610,아우딘퓨쳐스,"2,715",265,8.89,"6,969,127","2,980","2,995","2,600","46,915","42,294",1.1092589965479738
22,220180,핸디소프트,"4,045",615,17.93,"6,730,547","3,580","4,340","3,400","12,360","13,599",0.9088903595852637
23,064800,젬백스링크,"1,390",35,2.58,"6,718,340","1,355","1,475","1,340","241,489","114,181",2.11496658813638
24,239340,줌인터넷,"4,870",20,0.41,"6,165,876","4,940","5,150","4,840","247,977","10,364",23.926765727518333
25,200350,래몽래인,"24,500","2,600",11.87,"5,951,509","24,550","26,350","23,400","51,229","24,840",2.0623590982286633
26,049480,오픈베이스,"2,950",15,0.51,"5,060,342","3,100","3,180","2,925","86,481","38,254",2.2607047629006116
27,335890,비올,"3,835",235,6.53,"4,649,650","3,600","3,885","3,570","50,074","164,480",0.3044382295719844
28,054920,한컴위드,"4,860",55,1.14,"4,455,212","4,850","5,270","4,820","47,214","10,221",4.619313178749633
29,236810,엔비티,"6,940",290,4.36,"4,411,513","6,610","7,130","6,530","67,341","65,528",1.027667561958247
30,015710,코콤,"7,860",180,2.24,"4,303,263","8,100","8,580","7,850","54,583","17,808",3.065083108715184
31,128540,에코캡,"4,230",195,4.83,"4,222,271","4,040","4,630","4,000","63,619","11,439",5.561587551359384
32,900280,골든센츄리,392,1,0.25,"4,035,512",402,403,390,"326,790","421,188",0.7758768056069973
