,종목코드,등락률,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
3,347860,24.50,알체라,"9,300","1,850",24.83,"5,656,584","7,660","9,680","7,470","25,541","22,489",1.1357107919427276
4,089530,18.81,에이티세미콘,"1,175",214,22.27,"13,810,344","1,015","1,220",989,"458,546","440,020",1.042102631698559
5,348340,15.98,뉴로메카,"19,600","2,400",13.95,"4,308,244","17,300","20,000","16,900","70,045","46,259",1.514191832940617
6,207760,15.72,미스터블루,"3,680",495,15.54,"30,664,262","3,200","3,690","3,180","283,522","317,077",0.8941739703605118
7,082660,14.38,코스나인,851,120,16.42,"6,502,427",760,875,744,"50,269","41,300",1.2171670702179176
8,101730,13.73,위메이드맥스,"11,600","1,450",14.29,"1,707,428","10,300","11,750","10,200","52,450","109,059",0.4809323393759341
9,417840,13.69,저스템,"9,220","1,080",13.27,"3,999,228","8,160","9,910","8,110","24,885","5,775",4.3090909090909095
10,296640,12.16,이노룰스,"12,450","1,100",9.69,"3,967,482","11,400","13,500","11,100","108,901","32,158",3.3864357236146527
11,226360,11.69,KH 건설,497,40,8.75,"41,085,900",464,524,445,"281,584","267,442",1.05287875501978
12,357230,11.14,에이치피오,"8,180",850,11.60,"5,379,772","7,360","9,130","7,360","31,284","9,099",3.4381800197823935
13,301300,9.87,바이브컴퍼니,"26,150","2,300",9.64,"305,736","23,850","27,250","23,800","4,952","4,619",1.072093526737389
14,093640,9.05,다믈멀티미디어,"6,510",440,7.25,"591,210","6,030","6,540","5,970","8,827","8,637",1.0219983790668057
15,041190,9.03,우리기술투자,"4,710",505,12.01,"6,814,118","4,455","4,850","4,320","61,386","32,028",1.9166354439865119
16,317530,8.99,캐리소프트,"8,970",670,8.07,"1,431,797","8,360","9,310","8,230","19,030","5,129",3.710274907389355
17,215600,8.55,신라젠,"7,240",420,6.16,"3,858,445","6,690","7,500","6,670","22,863","127,071",0.17992303515357555
18,389500,8.08,에스비비테크,"23,400","1,700",7.83,"515,247","21,700","23,500","21,650","24,388","16,637",1.465889282923604
19,134580,8.07,탑코미디어,"5,090",300,6.26,"451,648","4,820","5,250","4,710","12,193","19,896",0.6128367511057499
20,052020,7.63,에스티큐브,"14,100",400,2.92,"451,320","13,550","14,350","13,100","14,515","58,434",0.24839990416538316
21,025980,7.52,아난티,"7,290",640,9.62,"8,938,047","6,800","7,500","6,780","71,661","60,866",1.1773568166135444
22,025870,7.52,신라에스지,"12,150",200,1.67,"257,160","11,550","12,500","11,300","14,423","32,034",0.45024036960729225
23,338220,7.29,뷰노,"7,510",510,7.29,"194,511","7,000","7,550","7,000","12,998","9,578",1.3570682814783879
