,종목코드,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
0,073570,어반리튬,"15,200","2,450",13.88,"1,555,385","17,700","17,700","15,050","89,446","14,311",6.25015722171756
1,032685,소프트센우,"23,350","3,300",12.38,"24,965","25,000","25,600","23,350",538,14,38.42857142857143
2,356860,티엘비,"17,650","2,150",10.86,"708,267","18,950","19,250","17,250","49,842","45,972",1.0841816758026626
3,263800,데이타솔루션,"7,020",770,9.88,"939,897","7,390","7,400","7,000","47,217","8,952",5.274463806970509
4,336060,웨이버스,"1,830",150,7.58,"3,864,682","1,935","1,950","1,815","363,370","174,403",2.083507737825611
5,033320,제이씨현시스템,"5,700",460,7.47,"1,200,513","6,020","6,030","5,640","69,091","8,399",8.226098345041077
6,222110,팬젠,"5,880",470,7.40,"34,697","6,330","6,330","5,810","6,692","1,697",3.943429581614614
7,065570,삼영이엔씨,"4,780",340,6.64,"84,982","4,865","4,930","4,745","4,816","2,461",1.9569280780170661
8,099750,이지케어텍,"24,650","1,700",6.45,"134,383","25,800","25,900","24,150","7,676","1,477",5.197020988490183
9,300080,플리토,"24,650","1,650",6.27,"111,152","25,950","26,300","24,400","12,155","3,708",3.278047464940669
10,227610,아우딘퓨쳐스,"2,170",145,6.26,"3,387,165","2,245","2,310","2,140","86,024","55,319",1.5550534174515085
11,187790,나노,"1,405",90,6.02,"1,751,389","1,445","1,470","1,375","234,521","76,688",3.0581186104736076
12,298380,에이비엘바이오,"20,450","1,300",5.98,"651,863","21,500","21,500","20,150","122,330","16,894",7.241032319166568
13,239340,줌인터넷,"4,675",295,5.94,"1,006,481","4,775","4,815","4,595","22,966","33,106",0.693711109768622
14,357880,비트나인,"8,600",540,5.91,"512,060","9,030","9,160","8,560","22,685","5,467",4.149442107188586
15,101670,하이드로리튬,"19,450","1,200",5.81,"1,048,787","20,250","20,300","19,300","105,531","25,610",4.1206950409996095
16,377480,마인즈랩,"19,500","1,200",5.80,"349,960","20,550","20,550","18,800","15,186","6,863",2.2127349555587936
17,394280,오픈엣지테크놀로지,"12,250",750,5.77,"1,544,494","12,600","12,650","11,850","117,794","64,981",1.8127452640002462
18,237820,플레이디,"6,000",360,5.66,"425,547","6,220","6,310","5,890","8,789","7,360",1.1941576086956522
19,058970,엠로,"16,800","1,000",5.62,"148,362","17,800","17,950","16,300","29,401","3,392",8.667747641509434
20,041460,한국전자인증,"5,700",330,5.47,"851,628","5,910","5,930","5,660","104,265","32,041",3.2541119191036483
21,108860,셀바스AI,"10,550",600,5.38,"4,612,182","11,150","11,350","10,350","444,835","316,452",1.4056950185178163
22,296640,이노룰스,"12,400",700,5.34,"254,052","12,850","12,900","12,400","28,084","17,904",1.5685880250223414
23,337930,브랜드엑스코퍼레이션,"6,300",350,5.26,"571,989","6,590","6,700","6,150","13,274","7,772",1.7079258878023675
24,298870,다올인베스트먼트,"3,440",190,5.23,"3,331,016","3,560","3,600","3,405","177,157","29,427",6.020219526285384
25,380540,옵티코어,"3,170",175,5.23,"10,944,988","3,290","3,530","3,115","92,329","34,645",2.6650021648145477
26,389140,포바이포,"12,200",650,5.06,"268,946","12,500","12,550","12,000","40,158","19,354",2.0749199131962386
27,315640,딥노이드,"7,140",380,5.05,"161,262","7,370","7,440","7,130","16,118","2,505",6.434331337325349
28,270520,지엔원에너지,"4,060",215,5.03,"1,865,635","4,310","4,315","4,000","120,086","18,361",6.540275584118512
29,417180,핑거스토리,"11,100",550,4.72,"8,669,282","12,100","12,800","10,950","254,071","225,426",1.1270705242518608
30,258790,소프트캠프,"1,730",85,4.68,"584,396","1,750","1,770","1,720","90,974","54,667",1.6641483893390894
31,226330,신테카바이오,"9,820",480,4.66,"183,834","10,100","10,500","9,700","8,736","3,752",2.328358208955224
32,402030,코난테크놀로지,"42,350","2,000",4.51,"432,884","44,500","45,700","41,400","8,643","1,095",7.8931506849315065
33,036030,케이티알파,"7,420",350,4.50,"7,292,148","8,150","8,290","7,400","149,916","18,378",8.157362063336597
